stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id
21695,52nd St & Thompson St - FS,39.972638,-75.22607,,,1
21696,52nd St & Wyalusing Av -  FS,39.969281,-75.225323,,,1
21697,52nd St & Westminster Av - FS,39.96787,-75.225079,,,1
21698,52nd St & Parrish St - FS,39.966406,-75.2248,,,1
21699,52nd St & Race St,39.963161,-75.224195,,,1
21700,52nd St & Arch St - FS,39.961463,-75.224483,,,1
21701,52nd St & Chestnut St,39.95862,-75.225165,,,1
21702,52nd St & Walnut St,39.95713,-75.225464,,,1
21703,52nd St & Locust St - FS,39.95597,-75.225727,,,1
21704,52nd St & Spruce St - FS,39.95445,-75.226014,,,1
21705,52nd St & Pine St,39.953678,-75.226206,,,1
21706,52nd St & Larchwood St,39.952188,-75.226541,,,1
21707,52nd St & Cedar St,39.950617,-75.226853,,,1
21708,52nd St & Catherine St - FS,39.948857,-75.227258,,,1
21709,Whitby Av & 53rd St,39.945984,-75.228657,,,1
21710,54th St & Whitby Av - FS,39.945088,-75.229502,,,1
21711,54th St & Willows Av,39.944114,-75.228359,,,1
21712,54th St & Florence Av,39.942915,-75.226945,,,1
21713,54th St & Warrington St,39.941887,-75.225661,,,1
21714,54th St & Springfield Av,39.940724,-75.224295,,,1
21715,54th St & Kingsessing Av,39.938623,-75.221774,,,1
21716,Greenway Av & 54th St - FS,39.937505,-75.220042,,,1
21717,Greenway Av & 53rd St,39.93827,-75.218918,,,1
21718,Greenway Av & 52nd St,39.93925,-75.217593,,,1
21719,Greenway Av & 51st St,39.940069,-75.216481,,,1
21720,Greenway Av & 50th St,39.940915,-75.215203,,,1
21721,52nd St & Columbia Av,39.980298,-75.224607,,,1
21722,52nd St & Parkside Av,39.981216,-75.224037,,,1
21723,Parkside Av & Paxon St,39.981026,-75.222561,,,1
21724,Parkside Av & 51st St,39.980668,-75.221558,,,1
21725,Parkside Av & 50th St,39.979843,-75.219327,,,1
21726,Parkside Av & 49th St,39.978821,-75.216542,,,1
21727,54th St & Woodland Av - FS,39.93653,-75.219112,,,1
21728,54th St & Greenway Av,39.93738,-75.220113,,,1
21730,54th St & Kingsessing Av - FS,39.938739,-75.221727,,,1
21731,54th St & Springfield Av,39.940635,-75.224,,,1
21732,54th St & Warrington Av,39.941806,-75.225366,,,1
21733,54th St & Florence Av,39.942835,-75.22665,,,1
21734,54th St & Willows Av,39.944015,-75.228064,,,1
21735,54th St & Whitby Av,39.945195,-75.229454,,,1
21736,Whitby Av & 53rd St,39.945792,-75.228732,,,1
21737,52nd St & Catherine St - FS,39.949102,-75.227046,,,1
21738,52nd St & Cedar Av - FS,39.950699,-75.226687,,,1
21739,52nd St & Larchwood Av,39.951964,-75.226459,,,1
21740,52nd St & Pine St - FS,39.953822,-75.226025,,,1
21741,52nd St & Spruce St - FS,39.954803,-75.225801,,,1
21742,52nd St & Locust St - FS,39.956097,-75.225561,,,1
21743,52nd St & Walnut St,39.956907,-75.225382,,,1
21744,52nd St & Arch St - FS,39.961673,-75.224371,,,1
21745,52nd St & Race St,39.962777,-75.224102,,,1
21746,52nd St & Parrish St,39.966518,-75.224693,,,1
21747,52nd St & Westminster Av - FS,39.968359,-75.225006,,,1
21748,52nd St & Wyalusing Av,39.969357,-75.225193,,,1
21749,52nd St & Thompson St - FS,39.97318,-75.225984,,,1
21750,52nd St & Master St - FS,39.974376,-75.226252,,,1
21751,52nd St & Warren St - FS,39.976376,-75.226601,,,1
21752,52nd St & Lancaster Av - FS,39.977395,-75.226371,,,1
21753,Parkside Av & 50th St,39.979833,-75.21902,,,1
21754,Parkside Av & 51st St,39.980658,-75.221251,,,1
21755,Parkside Av & Paxon St,39.981017,-75.222254,,,1
21757,52nd St & Columbia Av,39.98053,-75.224594,,,1
21758,Jefferson St & 52nd St - FS,39.979568,-75.225743,,,1
21759,Jefferson St & Lindenwood St,39.980025,-75.227006,,,1
21760,54th St & Oxford St,39.981458,-75.230002,,,1
21761,54th St & Columbia Av,39.982333,-75.230579,,,1
21762,54th St & Montgomery Av,39.983914,-75.231189,,,1
21763,54th St & Berks St,39.985682,-75.231775,,,1
21764,54th St & Lebanon Av,39.987281,-75.232302,,,1
21765,54th St & Gainor Rd,39.98879,-75.232806,,,1
21766,54th St & Woodcrest Av,39.990567,-75.233392,,,1
21767,54th St & Wynnefield Av,39.991781,-75.233625,,,1
21768,54th St & Overbrook Av,39.994637,-75.233983,,,1
21769,Bala Av & Union Av,40.003076,-75.231065,,,3
21770,Bala Av & Montgomery Av,40.006309,-75.232309,,,3
21771,Conshohocken State Rd & Lodges Ln,40.010559,-75.23381,,,3
21773,Conshohocken State Rd & Levering,40.013294,-75.235977,,,3
21774,Conshohocken State Rd & Overhill Rd,40.014902,-75.237137,,,3
21776,Conshohocken State Rd & Dartmouth,40.016663,-75.238722,,,3
21777,Conshohocken State Rd & Rockhill Rd,40.018111,-75.240042,,,3
21779,Conshohocken State Rd & Centennial ,40.023238,-75.255253,,,3
21780,Hagys Ford Rd & Conshohocken St -FS,40.025578,-75.257331,,,3
21782,Delaware Av & Lewis St,39.986384,-75.075985,,,1
21783,11th St & Shunk St,39.917321,-75.165664,,,1
21784,11th St & Porter St ,39.918579,-75.165482,,,1
21785,11th St & Ritner St ,39.919846,-75.165242,,,1
21786,11th St & Wolf St ,39.921095,-75.165025,,,1
21788,11th St & Jackson St ,39.922353,-75.164749,,,1
21790,11th St & McKean St,39.92477,-75.164232,,,1
21791,Hagys Ford Rd & Flat Rock Rd,40.030198,-75.254125,,,3
21792,Oregon Av & 13th St ,39.916383,-75.169338,,,1
21793,Hagys Ford Rd & Flat Rock Rd - MBFS,40.032002,-75.256356,,,3
21794,Oregon Av & 12th St ,39.916191,-75.167598,,,1
21796,Hollow Rd & Conshohocken State Rd,40.031425,-75.262859,,,3
21799,Conshohocken State Rd & Maplecrest,40.037056,-75.277529,,,3
21801,Columbia Av & 63rd St - FS,39.980617,-75.246331,,,1
21802,Columbia Av & 61st St,39.980969,-75.242928,,,1
21803,46th St & Mandela Way,39.96126,-75.21337,,,1
21804,Columbia Av & 60th St,39.981118,-75.241309,,,1
21805,60th St & Oxford St,39.980493,-75.241102,,,1
21806,60th St & Jefferson St,39.97894,-75.240842,,,1
21807,60th St & Haddington St,39.977404,-75.240516,,,1
21808,60th St & Media St,39.974432,-75.23998,,,1
21809,60th St & Master St,39.972834,-75.239665,,,1
21810,60th St & Thompson St,39.971557,-75.239444,,,1
21811,60th St & Haverford Av,39.969986,-75.239177,,,1
21812,60th St & Vine St,39.966658,-75.2398,,,1
21813,60th St & Walnut St,39.959074,-75.241426,,,1
21814,60th St & Locust St,39.957923,-75.241642,,,1
21815,60th St & Pine St,39.955648,-75.242144,,,1
21816,60th St & Larchwood St,39.954113,-75.242467,,,1
21817,60th St & Cedar Av,39.952498,-75.242801,,,1
21818,60th St & Catherine St,39.950991,-75.243124,,,1
21819,60th St & Christian St,39.949465,-75.243447,,,1
21820,60th St & Carpenter St,39.948689,-75.243614,,,1
21821,60th St & Washington Av,39.94793,-75.243758,,,1
21822,60th St & Cobbs Creek Pkwy,39.946396,-75.244081,,,1
21823,60th St & Baltimore Av,39.944433,-75.244511,,,1
21824,Frankford Av & Knorr St ,40.032214,-75.051062,,,1
21825,Frankford Av & Longshore Av ,40.032867,-75.04867,,,1
21826,Frankford Av & Tyson Av ,40.033576,-75.046857,,,1
21827,Frankford Av & Princeton Av ,40.034658,-75.044747,,,1
21828,Frankford Av & Wellington St ,40.035856,-75.042518,,,1
21829,Frankford Av & Aldine St,40.037256,-75.03933,,,1
21830,Frankford Av & Bleigh Av ,40.037717,-75.038074,,,1
21831,Frankford Av & Shelmire St ,40.038327,-75.036357,,,1
21832,Frankford Av & Marple St ,40.038796,-75.035101,,,1
21833,Frankford Av & Sheffield Av ,40.039345,-75.033549,,,1
21834,Frankford Av & Lansing St - FS,40.040106,-75.031499,,,1
21835,Frankford Av & Decatur St ,40.040592,-75.030054,,,1
21836,Frankford Av & Welsh Rd ,40.042194,-75.025658,,,1
21837,Frankford Av & Stanwood St ,40.042804,-75.023976,,,1
21838,Frankford Av & Solly Av ,40.043583,-75.021985,,,1
21839,Frankford Av & Ashburner St - FS,40.043663,-75.019147,,,1
21840,Frankford Av & Blakiston St ,40.044746,-75.017473,,,1
21841,Frankford Av & Strahle St ,40.046079,-75.015739,,,1
21842,Frankford Av & Pennypack St,40.047395,-75.014017,,,1
21843,Frankford Av & Megargee St - MBNS,40.048168,-75.013019,,,1
21844,Frankford Av & Evarts St - MBNS,40.049386,-75.011522,,,1
21845,Frankford Av & Placid St ,40.050497,-75.010168,,,1
21846,Frankford Av & Tolbut St ,40.051395,-75.009016,,,1
21847,Frankford Av & Academy Rd - FS,40.052452,-75.007661,,,1
21848,Washington Av & 59th St,39.947636,-75.241644,,,1
21849,Washington Av & 60th St,39.94785,-75.243557,,,1
21850,60th St & Carpenter St,39.948466,-75.243509,,,1
21851,60th St & Christian St,39.949119,-75.243376,,,1
21852,60th St & Catherine St,39.950758,-75.24303,,,1
21853,60th St & Cedar Av,39.952275,-75.242696,,,1
21854,60th St & Larchwood St,39.953794,-75.242372,,,1
21855,60th St & Pine St,39.955416,-75.24205,,,1
21856,60th St & Locust St,39.957694,-75.241511,,,1
21857,60th St & Walnut St,39.958851,-75.24132,,,1
21858,Frankford Av & Linden Av,40.054699,-75.004702,,,1
21859,Frankford Av & Arendell Av ,40.055899,-75.002899,,,1
21860,60th St & Haverford Av,39.969648,-75.239047,,,1
21861,Frankford Av & Pearson Av ,40.057151,-75.001094,,,1
21862,Frankford Av & Aubrey Av ,40.057566,-74.99979,,,1
21863,60th St & Thompson St,39.971391,-75.239268,,,1
21864,60th St & Master St,39.97261,-75.239489,,,1
21865,60th St & Media St,39.974274,-75.239814,,,1
21866,Frankford Av & Convent La,40.058034,-74.998203,,,1
21867,Frankford Av & Barry Rd,40.058378,-74.996876,,,1
21868,Frankford Av & Eden St ,40.05873,-74.995443,,,1
21869,Frankford Av & Fitler St ,40.059346,-74.993109,,,1
21870,60th St & Lansdowne Av,39.975827,-75.240118,,,1
21871,60th St & Haddington St,39.977181,-75.240339,,,1
21872,Frankford Av & Primrose St ,40.059628,-74.992008,,,1
21873,60th St & Jefferson St,39.978726,-75.240654,,,1
21875,60th St & Oxford St,39.980082,-75.240887,,,1
21876,Frankford Av & Stevenson St,40.061481,-74.988413,,,1
21877,Frankford Av & Carteret Dr ,40.062271,-74.987107,,,1
21878,Frankford Av & Morrell Av ,40.063211,-74.985516,,,1
21879,Columbia Av & 60th St - FS,39.981199,-75.241557,,,1
21880,Frankford Av & Lyman Dr ,40.064257,-74.983392,,,1
21881,Columbia Av & 61st St,39.981103,-75.242632,,,1
21882,Columbia Av & 63rd St,39.980715,-75.246402,,,1
21889,Montgomery Av & Hansell Rd,40.013226,-75.27121,,,2
21890,Montgomery Av & Essex Av,40.013285,-75.267297,,,2
21891,Essex Av & Sabine Av,40.011338,-75.265042,,,2
21893,Essex Av & Woodbine Av,40.008505,-75.263562,,,2
21894,Windsor Av & Narberth Av,40.00677,-75.260623,,,2
21895,Windsor Av & Iona Av,40.007282,-75.258303,,,2
21896,Haverford Av & Shirley Rd,40.007186,-75.255706,,,2
21897,Montgomery Av & Merion Rd,40.007666,-75.250209,,,2
21898,Montgomery Av & Winding Way,40.006724,-75.247234,,,2
21899,Montgomery Av & Bowman Av,40.006267,-75.24584,,,2
21900,Montgomery Av & Old Lancaster,40.005235,-75.243241,,,2
21901,Old Lancaster Rd & Gramercy Rd,40.003645,-75.241415,,,2
21902,Old Lancaster Rd & Highland Av,40.001787,-75.240109,,,2
21903,Old Lancaster Rd & Latch Ln,39.999919,-75.238471,,,2
21904,Old Lancaster Rd & Edgehill Rd,39.998203,-75.236608,,,2
21905,Frankford Av & Lyman Dr ,40.064426,-74.983167,,,1
21906,Frankford Av & Morrell Av ,40.063372,-74.985432,,,1
21907,Frankford Av & Carteret Dr - FS,40.062347,-74.987379,,,1
21908,Frankford Av & Stevenson St - FS,40.061517,-74.988531,,,1
21909,Frankford Av & Grant Av ,40.060434,-74.990229,,,1
21910,Frankford Av & Primrose St - FS,40.0597,-74.992125,,,1
21911,Frankford Av & Fitler St - FS,40.059097,-74.994546,,,1
21912,Frankford Av & Eden St ,40.058889,-74.995205,,,1
21913,Frankford Av & Barry Rd,40.058537,-74.996638,,,1
21914,Frankford Av & Convent Av ,40.058203,-74.997977,,,1
21915,Frankford Av & Aubrey Av ,40.057735,-74.999564,,,1
21916,Frankford Av & Pearson Av - FS,40.057338,-75.000891,,,1
21917,Frankford Av & Arendell Av ,40.056122,-75.002779,,,1
21918,Frankford Av & Linden Av ,40.054914,-75.004596,,,1
21919,Frankford Av & Academy Rd ,40.052524,-75.007755,,,1
21920,Frankford Av & Tolbut St ,40.051617,-75.008908,,,1
21921,Frankford Av & Placid St - FS,40.050533,-75.01031,,,1
21922,Frankford Av & Evarts St ,40.049849,-75.011141,,,1
21923,Frankford Av & Megargee St - FS,40.048846,-75.012351,,,1
21924,Frankford Av & Pennypack Av - FS,40.047478,-75.014109,,,1
21925,Frankford Av & Kendrick St,40.046978,-75.014741,,,1
21926,Frankford Av & Strahle St - MBNS,40.046471,-75.015406,,,1
21927,Frankford Av & Blakiston St ,40.044969,-75.017366,,,1
21928,Frankford Av & Ashburner St ,40.043708,-75.019348,,,1
21929,Frankford Av & Solly Av ,40.043707,-75.021736,,,1
21930,Frankford Av & Stanwood St ,40.042991,-75.023774,,,1
21931,Frankford Av & Welsh Rd ,40.04238,-75.025456,,,1
21932,Frankford Av & Decatur St ,40.04077,-75.02984,,,1
21933,Frankford Av & Hartel Av ,40.040301,-75.031226,,,1
21934,Frankford Av & Sheffield Av ,40.039531,-75.033335,,,1
21935,Frankford Av & Oakmont St ,40.038868,-75.035195,,,1
21936,Frankford Av & Shelmire St ,40.038514,-75.036143,,,1
21937,Frankford Av & Bleigh Av ,40.037894,-75.037861,,,1
21938,Frankford Av & Aldine St ,40.037266,-75.039626,,,1
21939,Frankford Av & Tyson Av ,40.033771,-75.046679,,,1
21940,Frankford Av & Longshore Av ,40.033108,-75.048551,,,1
21941,Frankford Trans Ctr Rt 66,40.023561,-75.077054,,31033,1
21942,Frankford Av & Cheltenham Av ,40.02546,-75.073274,,,1
21943,Frankford Av & Ellie Dr,40.053812,-75.006045,,,1
21944,Roosevelt Blvd & Bennett Rd,40.103901,-75.00324,,,1
21945,Roosevelt Blvd & Plaza Dr - FS,40.101794,-75.006445,,,1
21946,Roosevelt Blvd & Haldeman Av - MBFS,40.099496,-75.009691,,,1
21947,Roosevelt Blvd & Tomlinson Rd - FS,40.097726,-75.012315,,,1
21948,Roosevelt Blvd & Greymont St,40.096377,-75.014029,,,1
21949,Roosevelt Blvd & Red Lion Rd,40.095123,-75.015373,,,1
21950,York St & Almond St ,39.976387,-75.123026,,,1
21951,Prudential Rd & Gibraltar Rd ,40.172559,-75.13454,,,1
21952,Township Line Rd & Breyer Dr ,40.087986,-75.129682,,,1
21953,Chelten Av & Wayne Av ,40.031552,-75.178933,,,1
21954,Chelten Av & Greene St ,40.033903,-75.17649,,,1
21955,Cheltenham Av & Roumfort Rd ,40.083659,-75.174894,,,1
21956,Bustleton Av & Magee St,40.03794,-75.068116,,,1
21957,Ridge Av & Scotts Ln - MBNS,40.0071,-75.18936,,,1
21959,3rd St & Girard Av ,39.969603,-75.141458,,,1
21960,Orthodox St & Torresdale Av - FS,40.01021,-75.079081,,,1
21961,Frankford Trans Ctr Route 24,40.022725,-75.078169,,31033,1
21962,Frankford Trans Ctr Rts 14 & M F O,40.023402,-75.077776,,31033,1
21964,Erie Av & 10th St ,40.008228,-75.144458,,,1
21965,Frankford Trans Ctr Rt R,40.023723,-75.077621,,31033,1
21966,Frankford Trans Ctr Rt 67,40.023884,-75.077655,,31033,1
21967,Frankford Trans Ctr Rt 19,40.023991,-75.077726,,31033,1
21968,Frankford Trans Ctr Rt 73,40.023542,-75.076983,,31033,1
21969,Frankford Trans Ctr -  Rt 84,40.023623,-75.076971,,31033,1
21970,Frankford Trans Ctr Rt 25,40.023391,-75.076984,,31033,1
21971,Frankford Trans Ctr Rt 3,40.023093,-75.079196,,31033,1
21972,Frankford Trans Ctr Rt 5,40.022681,-75.078477,,31033,1
21974,65th Av & Broad St,40.052082,-75.142072,,,1
21977,Old Lancaster Rd & Edgehill Rd,39.997988,-75.236195,,,2
21978,Old Lancaster Rd & Latches Ln,40.000247,-75.238567,,,2
21979,Old Lancaster Rd & Highland Av,40.001573,-75.239672,,,2
21980,Old Lancaster Rd & Gramercy Rd,40.003425,-75.241022,,,2
21982,Montgomery Av & Bowman Rd,40.006266,-75.245486,,,2
21983,Montgomery Av & Winding Way,40.007674,-75.24989,,,2
21985,Haverford Av & Shirley Rd,40.007438,-75.255617,,,2
21987,Haverford Av & Iona Av,40.006756,-75.25748,,,2
21988,Haverford Av & Narberth Av,40.005858,-75.259916,,,2
21989,Essexs Av & Windsor Av,40.006216,-75.26235,,,2
21990,Essex Av & Woodbine Av,40.008317,-75.263361,,,2
21992,Essex Av & Sabine Av,40.011032,-75.264726,,,2
21993,Essex Av & Montgomery  Av,40.013249,-75.267037,,,2
21995,Montgomery Av & Hansell Rd,40.013361,-75.271032,,,2
21996,Montgomery Av & Gypsy Rd,40.012997,-75.272522,,,2
21997,Montgomery Av & Cherry Ln,40.01208,-75.274238,,,2
21998,Montgomery Av & Wister Rd,40.010596,-75.275995,,,2
21999,Montgomery Av & Owen Rd - FS,40.00938,-75.27786,,,2
22000,Montgomery Av & Church Rd - FS,40.008554,-75.280958,,,2
22002,Parkside Av & Belmont Av,39.977747,-75.213693,,,1
22003,Parkside Av & Viola St,39.976652,-75.21335,,,1
22005,Belmont Av & Wyalusing Av,39.97153,-75.212064,,,1
22006,Belmont Av & Westminster Av,39.969692,-75.211751,,,1
22007,Lancaster Av & Belmont Av - FS,39.968317,-75.210939,,,1
22008,Spring Garden St & 39th St,39.961936,-75.199566,,,1
22009,Spring Garden St & 38th St,39.9622,-75.197497,,,1
22010,Spring Garden St & 37th St,39.962308,-75.195864,,,1
22011,Spring Garden St & 34th St,39.962809,-75.191563,,,1
22012,Spring Garden St & 32nd St,39.963098,-75.188645,,,1
22013,Spring Garden St & 31st St,39.963239,-75.187558,,,1
22014,Spring Garden St & Art Museum,39.964156,-75.181598,,,1
22015,Spring Garden St & Pennsylvania -FS,39.964024,-75.175675,,,1
22016,Spring Garden St & 21st St,39.963719,-75.172981,,,1
22017,Spring Garden St & 20th St,39.963492,-75.171116,,,1
22018,Spring Garden St & 18th St,39.96311,-75.167964,,,1
22019,Spring Garden St & 19th St,39.963262,-75.16944,,,1
22020,Spring Garden St & 17th St,39.96292,-75.16637,,,1
22021,Spring Garden St & 16th St,39.962729,-75.1648,,,1
22022,Spring Garden St & 15th St,39.962502,-75.163254,,,1
22023,Spring Garden St & 13th St,39.961852,-75.159453,,,1
22024,Spring Garden St & 12th St,39.961643,-75.157871,,,1
22025,Spring Garden St &7 th St,39.961251,-75.150042,,,1
22026,Spring Garden St & 6th St,39.961108,-75.148283,,,1
22027,Spring Garden St & 5th St,39.961025,-75.146829,,,1
22028,Spring Garden St & 4th St,39.960838,-75.145131,,,1
22029,Spring Garden St & 3rd St,39.960674,-75.143537,,,1
22030,Spring Garden St & 2nd St - MBFS,39.960391,-75.140751,,,1
22031,Beach St & Fairmount Av - MBNS,39.960759,-75.137702,,,1
22033,Aramingo Av & York St - FS,39.975462,-75.120679,,,1
22034,Delaware Av & Shackamaxon St,39.965966,-75.131657,,,1
22035,Spring Garden St & Front St - MBFS,39.960613,-75.140443,,,1
22036,Spring Garden St & 3rd St,39.960888,-75.143194,,,1
22037,Spring Garden St & 4th St,39.961052,-75.144788,,,1
22038,Spring Garden St & 5th St,39.961216,-75.146381,,,1
22039,Spring Garden St & 6th St,39.961371,-75.147963,,,1
22040,Spring Garden St & 7th St,39.961464,-75.149616,,,1
22041,Spring Garden St & 8th St,39.961558,-75.151624,,,1
22042,Spring Garden St & 9th St,39.961614,-75.152734,,,1
22043,Spring Garden St & 10th St,39.961689,-75.154352,,,1
22044,Spring Garden St & 11th St,39.961737,-75.155946,,,1
22045,Spring Garden St & 12th St,39.96182,-75.157386,,,1
22046,Spring Garden St & 13th St,39.962038,-75.159122,,,1
22048,Spring Garden St & 15th St,39.962662,-75.162922,,,1
22049,Spring Garden St & 16th St,39.962862,-75.164469,,,1
22050,Windrim Av & Germantown Av ,40.022746,-75.159082,,,1
22051,Spring Garden St & 18th St,39.963279,-75.167645,,,1
22052,Spring Garden St & 19th St,39.963479,-75.169179,,,1
22053,Spring Garden St & 20th St,39.963687,-75.170773,,,1
22054,Spring Garden St & 21st St,39.963932,-75.172626,,,1
22055,Spring Garden St & 23rd St,39.964287,-75.175944,,,1
22056,Wingohocking St & 20th St ,40.022709,-75.158325,,,1
22057,Wingohocking St & 19th St ,40.022509,-75.156813,,,1
22058,Wingohocking St & 18th St ,40.022292,-75.155171,,,1
22059,Wingohocking St & 17th St ,40.022083,-75.153588,,,1
22060,Wingohocking St & 16th St ,40.021892,-75.151981,,,1
22061,Wingohocking St & 15th St ,40.021701,-75.150421,,,1
22062,15th St & Courtland St ,40.023074,-75.149908,,,1
22063,15th St & Belfield Av ,40.024627,-75.149559,,,1
22064,Wyoming Av & Old York Rd ,40.024416,-75.147124,,,1
22065,Wyoming Av & 13th St ,40.024279,-75.145884,,,1
22066,Wyoming Av & 12th St ,40.024079,-75.144289,,,1
22067,Wyoming Av & 11th St ,40.02387,-75.142729,,,1
22068,Wyoming Av & 10th St ,40.023661,-75.141134,,,1
22069,Wyoming Av & 9th St ,40.023452,-75.139504,,,1
22071,Wyoming Av & Roosevelt Blvd ,40.023206,-75.137259,,,1
22073,Wyoming Av & Fairhill St,40.022872,-75.135393,,,1
22074,Wyoming Av & 3rd St ,40.022281,-75.130856,,,1
22075,Wyoming Av & 2nd St ,40.02199,-75.12854,,,1
22076,Haverford Av & 32nd St,39.964401,-75.18857,,,1
22077,Wyoming Av & Mascher St ,40.021716,-75.126213,,,1
22078,Wyoming Av & Front St ,40.021525,-75.124535,,,1
22079,Haverford Av & 34th St,39.964076,-75.191476,,,1
22080,Wyoming Av & A St ,40.021279,-75.122609,,,1
22081,Wyoming Av & B St ,40.021016,-75.120648,,,1
22082,Wyoming Av & C St ,40.020733,-75.118463,,,1
22083,Wyoming Av & D St ,40.020505,-75.116395,,,1
22084,Wyoming Av & Whitaker Av,40.020232,-75.114316,,,1
22085,Wyoming Av & Weymouth St ,40.019896,-75.111824,,,1
22086,Wyoming Av & G St ,40.01975,-75.110678,,,1
22087,Wyoming Av & H St ,40.019468,-75.108433,,,1
22088,Haverford Av & 35th St,39.963919,-75.192941,,,1
22089,Haverford Av & 36th St,39.963752,-75.194395,,,1
22090,Haverford Av & 37th St,39.963594,-75.19586,,,1
22091,Haverford Av & 38th St,39.963436,-75.197313,,,1
22093,Haverford Av & 39th St,39.963199,-75.199546,,,1
22094,Wyoming Av & Ramona Av ,40.018621,-75.1019,,,1
22095,Haverford Av & Lancaster Av,39.962927,-75.201933,,,1
22096,Castor Av & Orthodox Av - MBNS,40.019212,-75.096023,,,1
22097,Orthodox St & Adams Av ,40.019396,-75.094533,,,1
22098,Belmont Av & Westminster Av,39.969494,-75.211456,,,1
22099,Belmont Av & Wyalusing Av,39.971084,-75.211746,,,1
22100,Belmont Av & Thompson St,39.974548,-75.21248,,,1
22102,Belmont Av & Leidy Av,39.976003,-75.212901,,,1
22103,Parkside Av & Belmont Av - FS,39.978067,-75.214265,,,1
22104,Marshall Rd & Gilpin Rd,39.951442,-75.265832,,,1
22105,Marshall Rd & Rocklyn Rd,39.954251,-75.257334,,,1
22106,Marshall Rd & Millbank Rd - FS,39.953289,-75.259865,,,1
22107,Marshall Rd & Kent Rd,39.954114,-75.255103,,,1
22108,Marshall Rd & Church Rd,39.956766,-75.250195,,,1
22109,Spruce St & Cobbs Creek - FS,39.957227,-75.247667,,,1
22110,Spruce St & 61st St,39.956802,-75.244018,,,1
22111,Spruce St & 59th St,39.956296,-75.24004,,,1
22112,Spruce St & 58th St,39.956061,-75.238056,,,1
22113,Spruce St & 57th St,39.955817,-75.236097,,,1
22114,Spruce St & 56th St,39.955564,-75.234066,,,1
22115,Spruce St & 55th St,39.955329,-75.232,,,1
22116,Spruce St & 54th St,39.955094,-75.229887,,,1
22117,Spruce St & 53rd St,39.954832,-75.228069,,,1
22118,Spruce St & 51st St,39.95437,-75.224102,,,1
22119,Spruce St & 50th St,39.954126,-75.222084,,,1
22120,Spruce St & 49th St,39.953873,-75.220148,,,1
22121,Spruce St & 48th St,39.953637,-75.218164,,,1
22122,Spruce St & 47th St,39.953393,-75.216205,,,1
22123,Spruce St & 45th St,39.952887,-75.212392,,,1
22124,Spruce St & 44th St,39.952652,-75.210728,,,1
22125,Spruce St & 43rd St,39.952471,-75.209476,,,1
22126,Spruce St & 42nd St,39.952173,-75.207151,,,1
22127,Spruce St & 41st St,39.952036,-75.205876,,,1
22128,Spruce St & 39th St,39.951385,-75.200871,,,1
22129,Spruce St & 38th St,39.951222,-75.199537,,,1
22130,Castor Av & Orthodox St - MBNS,40.020619,-75.09487,,,1
22131,Marshall Rd & Long Ln,39.952349,-75.263763,,,1
22132,Marshall Rd & Grace Rd,39.952883,-75.262463,,,1
22133,Wyoming Av & Ramona Av - MBNS,40.018436,-75.099525,,,1
22134,Wyoming Av & Ramona Av,40.0187,-75.101605,,,1
22135,Marshall Rd & 69th Blvd.,39.953592,-75.25854,,,1
22136,Spruce St & 62nd St,39.957019,-75.246002,,,1
22137,Dock St & Dock St,39.944968,-75.144021,,,1
22138,Spruce St & 3rd St,39.944742,-75.146753,,,1
22139,Spruce St & 4th St,39.944941,-75.148264,,,1
22140,Spruce St & 5th St,39.945177,-75.149881,,,1
22142,Wyoming Av & H St ,40.019538,-75.108125,,,1
22143,Spruce St & 39th St,39.951456,-75.200564,,,1
22144,Wyoming Av & G St ,40.019803,-75.110394,,,1
22145,Wyoming Av & Weymouth St ,40.019957,-75.111528,,,1
22146,Wyoming Av & Whitaker Av,40.020294,-75.11402,,,1
22147,Spruce St & 41st St,39.952107,-75.205569,,,1
22148,Wyoming Av & D St ,40.020567,-75.116099,,,1
22149,Wyoming Av & C St ,40.020813,-75.118167,,,1
22150,Wyoming Av & B St ,40.021077,-75.120329,,,1
22151,Spruce St & 42nd St,39.952252,-75.206855,,,1
22152,Wyoming Av & A St ,40.021341,-75.122314,,,1
22153,Wyoming Av & Front St ,40.021596,-75.124251,,,1
22154,Spruce St & 43rd St,39.952533,-75.209181,,,1
22155,Wyoming Av & Rising Sun Av ,40.021741,-75.125503,,,1
22156,Spruce St & 44th St,39.952705,-75.21042,,,1
22157,Wyoming Av & 2nd St ,40.02206,-75.128233,,,1
22158,Spruce St & 45th St,39.95294,-75.212085,,,1
22159,Wyoming Av & 3rd St ,40.022351,-75.130548,,,1
22160,Spruce St & 46th St,39.95322,-75.21395,,,1
22161,Spruce St & 51st St,39.95445,-75.223807,,,1
22162,5th St & Roosevelt Blvd ,40.023482,-75.133215,,,1
22163,Spruce St & 53rd St,39.954894,-75.227774,,,1
22165,Spruce St & 54th St,39.955156,-75.229591,,,1
22166,Spruce St & 55th St,39.955409,-75.231705,,,1
22167,Spruce St & 56th St,39.955644,-75.233771,,,1
22168,Spruce St & 57th St,39.955879,-75.235801,,,1
22169,Spruce St & 58th St,39.956141,-75.237761,,,1
22170,Spruce St & 59th St,39.956376,-75.239744,,,1
22171,Spruce St & 61st St,39.956873,-75.243711,,,1
22172,Spruce St & 62nd St,39.957099,-75.245706,,,1
